"url","Name","ID"
"http://purl.obolibrary.org/obo/OAE_0001618","vitamin B12 level increased AE@en","10047610"
"http://purl.obolibrary.org/obo/OAE_0001619","vitamin B12 level decreased AE@en","10047608"
"http://purl.obolibrary.org/obo/OAE_0001620","brain natriuretic peptide level abnormal AE@en","10053408"
"http://purl.obolibrary.org/obo/OAE_0001621","brain natriuretic peptide level increased AE@en","10053405"
"http://purl.obolibrary.org/obo/OAE_0001622","brain natriuretic peptide level decreased AE@en","10053407"
"http://purl.obolibrary.org/obo/OAE_0001623","blood gas investigation result abnormal AE@en","10005539"
"http://purl.obolibrary.org/obo/OAE_0001623","blood gas investigation result abnormal AE@en","10027432"
"http://purl.obolibrary.org/obo/OAE_0001624","carbon dioxide abnormal AE@en","10064156"
"http://purl.obolibrary.org/obo/OAE_0001625","carbon dioxide increased AE@en","10007225"
"http://purl.obolibrary.org/obo/OAE_0001626","blood pH abnormal AE@en","10005705"
"http://purl.obolibrary.org/obo/OAE_0001627","blood pH increased AE@en","10005708"
"http://purl.obolibrary.org/obo/OAE_0001628","blood pH decreased AE
@en","10005706"
"http://purl.obolibrary.org/obo/OAE_0001630","oxygen saturation abnormal AE@en","10033317"
"http://purl.obolibrary.org/obo/OAE_0001631","oxygen saturation increased AE@en","10033320"
"http://purl.obolibrary.org/obo/OAE_0001632","PCO2 abnormal AE@en","10058982"
"http://purl.obolibrary.org/obo/OAE_0001633","PCO2 increased AE@en","10034183"
"http://purl.obolibrary.org/obo/OAE_0001634","PCO2 decreased AE@en","10034181"
"http://purl.obolibrary.org/obo/OAE_0001635","PO2 abnormal AE
@en","10062087"
"http://purl.obolibrary.org/obo/OAE_0001636","PO2 increased AE@en","10035769"
"http://purl.obolibrary.org/obo/OAE_0001637","PO2 decreased AE@en","10035768"
"http://purl.obolibrary.org/obo/OAE_0001638","toxicology drug screen result abnormal AE@en","10044260"
"http://purl.obolibrary.org/obo/OAE_0001639","barbiturates positive AE@en","10063230"
"http://purl.obolibrary.org/obo/OAE_0001640","cocaine positive AE@en","10063230"
"http://purl.obolibrary.org/obo/OAE_0001641","Mobitz type II block AE","10027786"
"http://purl.obolibrary.org/obo/OAE_0001641","Mobitz type II block AE","10050798"
"http://purl.obolibrary.org/obo/OAE_0001642","urine cannabinoids increased AE@en","10062228"
"http://purl.obolibrary.org/obo/OAE_0001643","behavioral and neurological test abnormal AE@en","10029295"
"http://purl.obolibrary.org/obo/OAE_0001644","physical examination result abnormal AE@en","10062078"
"http://purl.obolibrary.org/obo/OAE_0001644","physical examination result abnormal AE@en","10071940"
"http://purl.obolibrary.org/obo/OAE_0001645","cytogenetic investigation result abnormal AE@en","10011822"
"http://purl.obolibrary.org/obo/OAE_0001646","respiratory and pulmonary investigation result abnormal AE@en","10038668"
"http://purl.obolibrary.org/obo/OAE_0001647","endocrine investigation result abnormal AE@en","10014706"
"http://purl.obolibrary.org/obo/OAE_0001649","blood parathyroid hormone level abnormal AE@en","10005700"
"http://purl.obolibrary.org/obo/OAE_0001650","blood parathyroid hormone increased AE@en","10005703"
"http://purl.obolibrary.org/obo/OAE_0001651","tri-iodothyronine level abnormal AE@en","10044592"
"http://purl.obolibrary.org/obo/OAE_0001652","tri-iodothyronine increased AE@en","10044596"
"http://purl.obolibrary.org/obo/OAE_0001653","protein and chemistry analysis result abnormal AE@en","10037000"
"http://purl.obolibrary.org/obo/OAE_0001654","blood albumin level abnormal AE@en","10005286"
"http://purl.obolibrary.org/obo/OAE_0001655","blood albumin level increased AE@en","10005288"
"http://purl.obolibrary.org/obo/OAE_0001656","c-reactive protein level abnormal AE@en","10068559"
"http://purl.obolibrary.org/obo/OAE_0001657","c-reactive protein level decreased AE@en","10049220"
"http://purl.obolibrary.org/obo/OAE_0001658","protein total increased AE
@en","10037016"
"http://purl.obolibrary.org/obo/OAE_0001659","protein total decreased AE@en","10037014"
"http://purl.obolibrary.org/obo/OAE_0001660","MUGA scan result abnormal AE@en","10028146"
"http://purl.obolibrary.org/obo/OAE_0001661","cardiac stress test result abnormal AE@en","10055014"
"http://purl.obolibrary.org/obo/OAE_0001662","enzyme investigation result abnormal AE@en","10014938"
"http://purl.obolibrary.org/obo/OAE_0001663","blood creatine phosphokinase level decreased AE@en","10067760"
"http://purl.obolibrary.org/obo/OAE_0001664","hematology investigation result abnormal AE@en","10018851"
"http://purl.obolibrary.org/obo/OAE_0001665","red blood cell profile abnormal AE@en",NA
"http://purl.obolibrary.org/obo/OAE_0001666","white blood cell profile abnormal AE@en",NA
"http://purl.obolibrary.org/obo/OAE_0001667","neutrophil percentage abnormal AE@en","10058134"
"http://purl.obolibrary.org/obo/OAE_0001668","neutrophil percentage decreased AE@en","10052223"
"http://purl.obolibrary.org/obo/OAE_0001669","basophil count abnormal AE@en","10060978"
"http://purl.obolibrary.org/obo/OAE_0001670","basophil count decreased AE@en","10004167"
"http://purl.obolibrary.org/obo/OAE_0001671","eosinophil percentage abnormal AE@en","10058133"
"http://purl.obolibrary.org/obo/OAE_0001672","eosinophil percentage decreased AE@en","10052221"
"http://purl.obolibrary.org/obo/OAE_0001674","granulocyte count abnormal AE@en","10018678"
"http://purl.obolibrary.org/obo/OAE_0001675","granulocyte count increased AE@en","10018683"
"http://purl.obolibrary.org/obo/OAE_0001676","lymphocyte count abnormal AE@en","10025252"
"http://purl.obolibrary.org/obo/OAE_0001678","monocyte percentage abnormal AE@en","10067238"
"http://purl.obolibrary.org/obo/OAE_0001679","monocyte percentage decreased AE
@en","10052229"
"http://purl.obolibrary.org/obo/OAE_0001680","blood lactate dehydrogenase level abnormal AE@en","10005627"
"http://purl.obolibrary.org/obo/OAE_0001681","blood lactate dehydrogenase level decreased AE@en","10005629"
"http://purl.obolibrary.org/obo/OAE_0001684","muscle enzyme level decreased AE@en","10057952"
"http://purl.obolibrary.org/obo/OAE_0001686","myoglobin blood increased AE@en","10028625"
"http://purl.obolibrary.org/obo/OAE_0001687","myoglobin blood decreased AE@en","10059940"
"http://purl.obolibrary.org/obo/OAE_0001688","gastrointestinal investigation result abnormal AE@en","10017971"
"http://purl.obolibrary.org/obo/OAE_0001689","blood amylase level abnormal AE@en","10054822"
"http://purl.obolibrary.org/obo/OAE_0001690","blood amylase level decreased AE@en","10005327"
"http://purl.obolibrary.org/obo/OAE_0001691","lipase level abnormal AE@en","10054821"
"http://purl.obolibrary.org/obo/OAE_0001692","lipase level increased AE@en","10024574"
"http://purl.obolibrary.org/obo/OAE_0001693","lipase level decreased AE@en","10024573"
"http://purl.obolibrary.org/obo/OAE_0001694","liver related investigation result abnormal AE@en",NA
"http://purl.obolibrary.org/obo/OAE_0001695","transaminase level abnormal AE@en","10062688"
"http://purl.obolibrary.org/obo/OAE_0001696","transaminase level decreased AE@en","10054795"
"http://purl.obolibrary.org/obo/OAE_0001697","aspartate aminotransferase level abnormal AE@en","10003477"
"http://purl.obolibrary.org/obo/OAE_0001698","aspartate aminotransferase level decreased AE@en","10003479"
"http://purl.obolibrary.org/obo/OAE_0001699","gamma-glutamyltransferase level decreased AE@en","10017690"
"http://purl.obolibrary.org/obo/OAE_0001700","blood bilirubin level decreased AE@en","10049869"
"http://purl.obolibrary.org/obo/OAE_0001701","imaging investigation result abnormal AE@en","10022893"
"http://purl.obolibrary.org/obo/OAE_0001702","blood thromboplastin level abnormal AE@en","10005824"
"http://purl.obolibrary.org/obo/OAE_0001703","blood thromboplastin level decreased AE@en","10005826"
"http://purl.obolibrary.org/obo/OAE_0001704","coagulation factor v level abnormal AE@en","10061771"
"http://purl.obolibrary.org/obo/OAE_0001705","coagulation factor v level increased AE@en","10009756"
"http://purl.obolibrary.org/obo/OAE_0001706","prothrombin level abnormal AE@en","10037048"
"http://purl.obolibrary.org/obo/OAE_0001707","prothrombin level increased AE@en","10037051"
"http://purl.obolibrary.org/obo/OAE_0001708","prothrombin time abnormal AE@en","10037057"
"http://purl.obolibrary.org/obo/OAE_0001709","prothrombin time shortened AE@en","10037070"
"http://purl.obolibrary.org/obo/OAE_0001710","full blood count increased AE@en","10052239"
"http://purl.obolibrary.org/obo/OAE_0001711","red blood cell count abnormal AE@en","10038151"
"http://purl.obolibrary.org/obo/OAE_0001712","red blood cell count increased AE@en","10038155"
"http://purl.obolibrary.org/obo/OAE_0001713","hematocrit abnormal AE@en","10057763"
"http://purl.obolibrary.org/obo/OAE_0001714","hematocrit increased AE@en","10019424"
"http://purl.obolibrary.org/obo/OAE_0001715","hemoglobin level increased AE@en","10055599"
"http://purl.obolibrary.org/obo/OAE_0001716","mean corpuscular volume abnormal AE@en","10027009"
"http://purl.obolibrary.org/obo/OAE_0001717","mean corpuscular volume increased AE@en","10051859"
"http://purl.obolibrary.org/obo/OAE_0001718","mean corpuscular volume decreased AE@en","10051858"
"http://purl.obolibrary.org/obo/OAE_0001720","mean cell hemoglobin level increased AE@en","10055622"
"http://purl.obolibrary.org/obo/OAE_0001721","mean cell hemoglobin level decreased AE@en","10055621"
"http://purl.obolibrary.org/obo/OAE_0001722","mean cell hemoglobin concentration abnormal AE@en","10067730"
"http://purl.obolibrary.org/obo/OAE_0001723","mean cell hemoglobin concentration increased AE@en","10026992"
"http://purl.obolibrary.org/obo/OAE_0001724","mean cell hemoglobin concentration decreased AE@en","10026991"
"http://purl.obolibrary.org/obo/OAE_0001730","blast cell count decreased AE@en","10062275"
"http://purl.obolibrary.org/obo/OAE_0001731","platelet count abnormal AE@en","10035526"
"http://purl.obolibrary.org/obo/OAE_0001732","platelet count increased AE@en","10051608"
"http://purl.obolibrary.org/obo/OAE_0001733","eosinophil count abnormal AE@en","10061125"
"http://purl.obolibrary.org/obo/OAE_0001734","eosinophil count decreased AE@en","10014943"
"http://purl.obolibrary.org/obo/OAE_0001737","blood pressure systolic decreased AE","10005758"
"http://purl.obolibrary.org/obo/OAE_0001738","papillary muscle disorder AE","10061330"
"http://purl.obolibrary.org/obo/OAE_0001739","blood pressure diastolic increased AE","10005739"
"http://purl.obolibrary.org/obo/OAE_0001740","blood pressure systolic increased AE","10005760"
"http://purl.obolibrary.org/obo/OAE_0001741","right ventricular dysfunction AE","10058597"
"http://purl.obolibrary.org/obo/OAE_0001742","ventricular extrasystoles AE","10047289"
"http://purl.obolibrary.org/obo/OAE_0001744","embolism AE","10014523"
"http://purl.obolibrary.org/obo/OAE_0001746","premature ventricular contractions AE","10036614"
"http://purl.obolibrary.org/obo/OAE_0001747","pulmonary valve incompetence AE","10037448"
"http://purl.obolibrary.org/obo/OAE_0001748","pulmonary valve stenosis AE","10037450"
"http://purl.obolibrary.org/obo/OAE_0001749","arteritis AE","10003230"
"http://purl.obolibrary.org/obo/OAE_0001751","aneurysm AE@en","10002329"
"http://purl.obolibrary.org/obo/OAE_0001753","aneurysm ruptured AE@en","10048380"
"http://purl.obolibrary.org/obo/OAE_0001754","cardiac aneurysm AE@en","10007513"
"http://purl.obolibrary.org/obo/OAE_0001755","aortic aneurysm AE@en","10002882"
"http://purl.obolibrary.org/obo/OAE_0001756","aortic aneurysm rupture AE@en","10002886"
"http://purl.obolibrary.org/obo/OAE_0001757","aortic dissection AE@en","10002895"
"http://purl.obolibrary.org/obo/OAE_0001758","ruptured cerebral aneurysm AE@en","10039330"
"http://purl.obolibrary.org/obo/OAE_0001759","intracranial aneurysm AE@en","10022758"
"http://purl.obolibrary.org/obo/OAE_0001760","aortic thrombosis AE@en","10002910"
"http://purl.obolibrary.org/obo/OAE_0001761","carotid artery thrombosis AE@en","10007688"
"http://purl.obolibrary.org/obo/OAE_0001762","cerebral artery embolism AE@en","10008088"
"http://purl.obolibrary.org/obo/OAE_0001762","cerebral artery embolism AE@en","10014498"
"http://purl.obolibrary.org/obo/OAE_0001762","cerebral artery embolism AE@en","10043647"
"http://purl.obolibrary.org/obo/OAE_0001763","cerebral artery thrombosis AE@en","10008092"
"http://purl.obolibrary.org/obo/OAE_0001763","cerebral artery thrombosis AE@en","10008132"
"http://purl.obolibrary.org/obo/OAE_0001764","cerebral venous thrombosis AE@en","10008138"
"http://purl.obolibrary.org/obo/OAE_0001765","intracranial venous sinus thrombosis AE@en","10061251"
"http://purl.obolibrary.org/obo/OAE_0001767","mesenteric vein thrombosis AE@en","10027402"
"http://purl.obolibrary.org/obo/OAE_0001768","Budd-Chiari syndrome AE@en","10006537"
"http://purl.obolibrary.org/obo/OAE_0001769","retinal vein thrombosis AE","10038908"
"http://purl.obolibrary.org/obo/OAE_0001771","arterial embolism AE@en","10014513"
"http://purl.obolibrary.org/obo/OAE_0001772","venous embolism AE@en","10014522"
"http://purl.obolibrary.org/obo/OAE_0001773","fat embolism AE@en","10016246"
"http://purl.obolibrary.org/obo/OAE_0001774","septic embolus AE@en","10040067"
"http://purl.obolibrary.org/obo/OAE_0001775","thrombosis in device AE@en","10062546"
"http://purl.obolibrary.org/obo/OAE_0001776","obsolete: thrombotic microangiopathy AE@en","10043645"
"http://purl.obolibrary.org/obo/OAE_0001777","arterial thrombosis limb AE@en","10003180"
"http://purl.obolibrary.org/obo/OAE_0001779","injection site thrombosis AE@en","10022104"
"http://purl.obolibrary.org/obo/OAE_0001780","pelvic venous thrombosis AE@en","10034272"
"http://purl.obolibrary.org/obo/OAE_0001781","peripheral embolism AE@en","10061340"
"http://purl.obolibrary.org/obo/OAE_0001782","subclavian vein thrombosis AE@en","10049446"
"http://purl.obolibrary.org/obo/OAE_0001784","venous thrombosis limb AE@en","10061408"
"http://purl.obolibrary.org/obo/OAE_0001785","retinal vein occlusion AE@en","10038907"
"http://purl.obolibrary.org/obo/OAE_0001786","atrial thrombosis AE@en","10048632"
"http://purl.obolibrary.org/obo/OAE_0001787","coronary artery embolism AE@en","10011084"
"http://purl.obolibrary.org/obo/OAE_0001787","coronary artery embolism AE@en","10011091"
"http://purl.obolibrary.org/obo/OAE_0001789","sleep apnea AE@en","10040975"
"http://purl.obolibrary.org/obo/OAE_0001790","stroke AE","10042244"
"http://purl.obolibrary.org/obo/OAE_0001791","ischemic stroke AE@en","10061256"
"http://purl.obolibrary.org/obo/OAE_0001792","hemorrhagic stroke AE@en","10019016"
"http://purl.obolibrary.org/obo/OAE_0001795","thrombotic stroke AE@en","10043647"
"http://purl.obolibrary.org/obo/OAE_0001796","embolic stroke AE@en","10014498"
"http://purl.obolibrary.org/obo/OAE_0001797","psychiatric disorder AE","10037175"
"http://purl.obolibrary.org/obo/OAE_0001798","adjustment disorder AE@en","10001301"
"http://purl.obolibrary.org/obo/OAE_0001798","adjustment disorder AE@en","10001302"
"http://purl.obolibrary.org/obo/OAE_0001799","adjustment disorder with depressed mood AE@en","10001297"
"http://purl.obolibrary.org/obo/OAE_0001800","anastomotic bleeding AE@en","10071781"
"http://purl.obolibrary.org/obo/OAE_0001801","Clostridium difficile infection AE@en","10054236"
"http://purl.obolibrary.org/obo/OAE_0001802","Gram-negative bacteremia AE@en","10054228"
"http://purl.obolibrary.org/obo/OAE_0001805","Intraoperative hemorrhage AE","10055298"
"http://purl.obolibrary.org/obo/OAE_0001806","pancreatic abscess AE","10048984"
"http://purl.obolibrary.org/obo/OAE_0001807","pancreas transplant rejection AE","10049169"
"http://purl.obolibrary.org/obo/OAE_0001808","pyogenic infection AE","10021861"
"http://purl.obolibrary.org/obo/OAE_0001809","fever of unknown origin AE","10016563"
"http://purl.obolibrary.org/obo/OAE_0001841","hyperphosphatemia AE@en","10020712"
"http://purl.obolibrary.org/obo/OAE_0001843","cardio-respiratory distress AE@en","10049874"
"http://purl.obolibrary.org/obo/OAE_0001844","joint effusion AE@en","10023215"
"http://purl.obolibrary.org/obo/OAE_0001845","gastric disorder AE@en","10056819"
"http://purl.obolibrary.org/obo/OAE_0001846","fluid replacement@en","10061858"
"http://purl.obolibrary.org/obo/OAE_0001850","granuloma AE@en","10018691"
"http://purl.obolibrary.org/obo/OAE_0001851","skin burning sensation AE@en","10054786"
"http://purl.obolibrary.org/obo/OAE_0001852","numbness AE@en","10029829"
"http://purl.obolibrary.org/obo/OAE_0001853","interstitial pneumonia AE@en","10022617"
"http://purl.obolibrary.org/obo/OAE_0001854","circumoral numbness AE@en","10049339"
"http://purl.obolibrary.org/obo/OAE_0001855","skin necrosis AE@en","10040893"
"http://purl.obolibrary.org/obo/OAE_0001857","urgent urination AE","10046593"
"http://purl.obolibrary.org/obo/OAE_0001859","dyshidrosis AE","10013912"
"http://purl.obolibrary.org/obo/OAE_0001860","ankle swelling AE","10002554"
"http://purl.obolibrary.org/obo/OAE_0001862","epiphora AE","10015068"
"http://purl.obolibrary.org/obo/OAE_0001863","hemolytic anemia AE","10019493"
"http://purl.obolibrary.org/obo/OAE_0001865","cholelithiasis AE","10008629"
"http://purl.obolibrary.org/obo/OAE_0001866","blepharoptosis AE","10005157"
"http://purl.obolibrary.org/obo/OAE_0001874","grand mal AE","10018658"
"http://purl.obolibrary.org/obo/OAE_0001876","pelvic pain AE@en","10034263"
"http://purl.obolibrary.org/obo/OAE_0001877","extrasystoles AE","10015856"
"http://purl.obolibrary.org/obo/OAE_0001878","increased upper airway secretion AE@en","10062717"
"http://purl.obolibrary.org/obo/OAE_0001879","feeling of body temperature change AE@en","10061458"
"http://purl.obolibrary.org/obo/OAE_0001880","heartburn AE","10019326"
"http://purl.obolibrary.org/obo/OAE_0001881","tonsillitis AE","10044008"
"http://purl.obolibrary.org/obo/OAE_0001882","non-insulin-dependent diabetes mellitus AE","10029505"
"http://purl.obolibrary.org/obo/OAE_0001883","insulin dependent diabetes mellitus AE@en","10022497"
"http://purl.obolibrary.org/obo/OAE_0001884","areflexia AE","10003084"
"http://purl.obolibrary.org/obo/OAE_0001886","uveitis AE@en","10046851"
"http://purl.obolibrary.org/obo/OAE_0001887","sexual dysfunctions AE","10040477"
"http://purl.obolibrary.org/obo/OAE_0001888","hypomnesia AE","10021035"
"http://purl.obolibrary.org/obo/OAE_0001889","phobia AE","10034912"
"http://purl.obolibrary.org/obo/OAE_0001890","lymphadenectasis AE","10025282"
"http://purl.obolibrary.org/obo/OAE_0001891","asterixis AE","10003547"
"http://purl.obolibrary.org/obo/OAE_0001892","parageusia AE","10033793"
"http://purl.obolibrary.org/obo/OAE_0001893","brain damage AE","10056389"
"http://purl.obolibrary.org/obo/OAE_0001894","frequent bowel movements AE@en","10017367"
"http://purl.obolibrary.org/obo/OAE_0001895","hyperprolactinemia AE","10020739"
"http://purl.obolibrary.org/obo/OAE_0001896","galactorrhea AE","10017592"
"http://purl.obolibrary.org/obo/OAE_0001899","hypoactive sexual desire disorder AE","10020933"
"http://purl.obolibrary.org/obo/OAE_0001901","somnambulism AE","10041347"
"http://purl.obolibrary.org/obo/OAE_0001902","hyperphagia AE","10020710"
"http://purl.obolibrary.org/obo/OAE_0001903","corneal pigmentation AE","10011040"
"http://purl.obolibrary.org/obo/OAE_0001905","subclavian steal syndrome AE","10042335"
"http://purl.obolibrary.org/obo/OAE_0001906","allergic rhinitis AE","10001723"
"http://purl.obolibrary.org/obo/OAE_0001907","ventricular ectopic beats AE","10058291"
"http://purl.obolibrary.org/obo/OAE_0001908","sjogren syndrome AE@en","10040767"
"http://purl.obolibrary.org/obo/OAE_0001909","nocturia AE","10029446"
"http://purl.obolibrary.org/obo/OAE_0001910","night sweat AE","10029409"
"http://purl.obolibrary.org/obo/OAE_0001911","increased appetite AE","10021654"
"http://purl.obolibrary.org/obo/OAE_0001913","bundle-branch block AE","10006578"
"http://purl.obolibrary.org/obo/OAE_0001914","unstable diabetes AE","10006372"
"http://purl.obolibrary.org/obo/OAE_0001915","tendon rupture AE","10043248"
"http://purl.obolibrary.org/obo/OAE_0001916","tendovaginitis AE","10067216"
"http://purl.obolibrary.org/obo/OAE_0001917","loose stools AE","10024840"
"http://purl.obolibrary.org/obo/OAE_0001918","cystitis AE","10011781"
"http://purl.obolibrary.org/obo/OAE_0001919","eructation AE","10015137"
"http://purl.obolibrary.org/obo/OAE_0001921","leg pain AE","10024130"
"http://purl.obolibrary.org/obo/OAE_0001922","stomach ache AE","10042126"
"http://purl.obolibrary.org/obo/OAE_0001926","throat irritation AE","10043521"
"http://purl.obolibrary.org/obo/OAE_0001927","interstitial nephritis AE","10048302"
"http://purl.obolibrary.org/obo/OAE_0001928","hoarseness AE","10020201"
"http://purl.obolibrary.org/obo/OAE_0001930","fanconi syndrome AE","10016219"
"http://purl.obolibrary.org/obo/OAE_0001931","keratoconjunctivitis AE","10023348"
"http://purl.obolibrary.org/obo/OAE_0001932","hepatic insufficiency AE","10056542"
"http://purl.obolibrary.org/obo/OAE_0001933","hypoxemia AE","10021142"
"http://purl.obolibrary.org/obo/OAE_0001935","pitting edema AE","10054547"
"http://purl.obolibrary.org/obo/OAE_0001936","acute bronchitis AE","10000687"
"http://purl.obolibrary.org/obo/OAE_0001937","renal calculus AE","10038385"
"http://purl.obolibrary.org/obo/OAE_0001937","renal calculus AE","10038386"
"http://purl.obolibrary.org/obo/OAE_0001939","reflex tachycardia AE","10063096"
"http://purl.obolibrary.org/obo/OAE_0001940","joint sprain AE","10023229"
"http://purl.obolibrary.org/obo/OAE_0001941","epicondylitis AE","10014971"
"http://purl.obolibrary.org/obo/OAE_0001942","melanoglosia AE","10014971"
"http://purl.obolibrary.org/obo/OAE_0001943","ventricular tachycardia AE","10047302"
"http://purl.obolibrary.org/obo/OAE_0001945","hypogeusia AE","10020989"
"http://purl.obolibrary.org/obo/OAE_0001946","dysphoria AE","10013954"
"http://purl.obolibrary.org/obo/OAE_0001947","oneirism AE","10030332"
"http://purl.obolibrary.org/obo/OAE_0001949","brachialgia AE","10068901"
"http://purl.obolibrary.org/obo/OAE_0001950","coxalgia AE","10011249"
"http://purl.obolibrary.org/obo/OAE_0001951","limb injury AE","10061225"
"http://purl.obolibrary.org/obo/OAE_0001952","polymyalgia rheumatica AE","10036099"
"http://purl.obolibrary.org/obo/OAE_0001953","fibromyalgia AE","10048439"
"http://purl.obolibrary.org/obo/OAE_0001954","hepatic encephalopathy AE","10019660"
"http://purl.obolibrary.org/obo/OAE_0001955","chorea AE","10008748"
"http://purl.obolibrary.org/obo/OAE_0001956","nightmare AE","10029412"
"http://purl.obolibrary.org/obo/OAE_0001957","depersonalization AE","10012359"
"http://purl.obolibrary.org/obo/OAE_0001959","parosmia AE","10034018"
"http://purl.obolibrary.org/obo/OAE_0001960","xerophthalmia AE","10048221"
"http://purl.obolibrary.org/obo/OAE_0001961","chondropathy AE","10061762"
"http://purl.obolibrary.org/obo/OAE_0001963","premature atrial contraction AE","10056964"
"http://purl.obolibrary.org/obo/OAE_0001964","parotitis AE","10034038"
"http://purl.obolibrary.org/obo/OAE_0001965","glossitis AE","10018386"
"http://purl.obolibrary.org/obo/OAE_0001966","genital edema AE","10018146"
"http://purl.obolibrary.org/obo/OAE_0001968","sedation AE","10039897"
"http://purl.obolibrary.org/obo/OAE_0001969","sinus bradycardia AE","10040741"
"http://purl.obolibrary.org/obo/OAE_0001970","cardiac output decreased AE","10007595"
"http://purl.obolibrary.org/obo/OAE_0001971","steatorrhea AE","10041968"
"http://purl.obolibrary.org/obo/OAE_0001972","malabsorption syndrome AE","10025479"
"http://purl.obolibrary.org/obo/OAE_0001973","sialadenitis AE","10040627"
"http://purl.obolibrary.org/obo/OAE_0001974","parkinson's disease AE","10061536"
"http://purl.obolibrary.org/obo/OAE_0001975","urinary calculus AE","10046531"
"http://purl.obolibrary.org/obo/OAE_0001976","sinoatrial block AE","10040736"
"http://purl.obolibrary.org/obo/OAE_0001977","hyperthyroidism AE","10020850"
"http://purl.obolibrary.org/obo/OAE_0001978","akathisia AE","10001540"
"http://purl.obolibrary.org/obo/OAE_0001979","retinopathy AE","10038923"
"http://purl.obolibrary.org/obo/OAE_0001980","sinus arrest AE","10040738"
"http://purl.obolibrary.org/obo/OAE_0001981","ST segment depression AE","10041892"
"http://purl.obolibrary.org/obo/OAE_0001982","T-wave inversion AE","10042966"
"http://purl.obolibrary.org/obo/OAE_0001983","hyperthermia AE","10020843"
"http://purl.obolibrary.org/obo/OAE_0001984","priapism AE","10036661"
"http://purl.obolibrary.org/obo/OAE_0001985","gingival bleeding AE","10018276"
"http://purl.obolibrary.org/obo/OAE_0001986","hearing loss AE","10019245"
"http://purl.obolibrary.org/obo/OAE_0001986","hearing loss AE","10019246"
"http://purl.obolibrary.org/obo/OAE_0001987","muscle fatigue AE","10049565"
"http://purl.obolibrary.org/obo/OAE_0001988","regurgitation AE","10067171"
"http://purl.obolibrary.org/obo/OAE_0001989","skin irritation AE","10040880"
"http://purl.obolibrary.org/obo/OAE_0001990","herpes simplex AE","10019948"
"http://purl.obolibrary.org/obo/OAE_0001991","measles AE","10027011"
"http://purl.obolibrary.org/obo/OAE_0001992","hypercholesteremia AE","10005425"
"http://purl.obolibrary.org/obo/OAE_0001992","hypercholesteremia AE","10008661"
"http://purl.obolibrary.org/obo/OAE_0001992","hypercholesteremia AE","10020604"
"http://purl.obolibrary.org/obo/OAE_0001993","toxic epidermal necrolysis AE","10044223"
"http://purl.obolibrary.org/obo/OAE_0001995","unconsciousness AE","10045481"
"http://purl.obolibrary.org/obo/OAE_0001996","pemphigus AE","10034280"
"http://purl.obolibrary.org/obo/OAE_0001998","miosis AE","10027646"
"http://purl.obolibrary.org/obo/OAE_0001999","optic atrophy AE","10030910"
"http://purl.obolibrary.org/obo/OAE_0002000","albuminuria AE","10001580"
"http://purl.obolibrary.org/obo/OAE_0002001","enuresis AE","10014928"
"http://purl.obolibrary.org/obo/OAE_0002002","gum hypertrophy AE","10018781"
"http://purl.obolibrary.org/obo/OAE_0002003","contact dermatitis AE","10010790"
"http://purl.obolibrary.org/obo/OAE_0002004","necrotizing vasculitis AE","10028892"
"http://purl.obolibrary.org/obo/OAE_0002005","carpal tunnel syndrome AE","10007697"
"http://purl.obolibrary.org/obo/OAE_0002006","erythromelalgia AE","10015284"
"http://purl.obolibrary.org/obo/OAE_0002007","Raynaud's syndrome AE","10037914"
"http://purl.obolibrary.org/obo/OAE_0002008","extrapyramidal syndrome AE","10015836"
"http://purl.obolibrary.org/obo/OAE_0002009","sodium retention AE","10041277"
"http://purl.obolibrary.org/obo/OAE_0002010","complex regional pain syndrome AE@en","10064332"
"http://purl.obolibrary.org/obo/OAE_0002011","sciatica AE","10039674"
"http://purl.obolibrary.org/obo/OAE_0002012","joint stiffness AE","10023230"
"http://purl.obolibrary.org/obo/OAE_0002013","breast engorgement AE","10006240"
"http://purl.obolibrary.org/obo/OAE_0002014","nervous tension AE","10029214"
"http://purl.obolibrary.org/obo/OAE_0002015","nervousness AE","10029216"
"http://purl.obolibrary.org/obo/OAE_0002016","osteoarthritis AE","10031161"
"http://purl.obolibrary.org/obo/OAE_0002017","methemoglobinemia AE","10027506"
"http://purl.obolibrary.org/obo/OAE_0002019","skin swelling AE","10053262"
"http://purl.obolibrary.org/obo/OAE_0002020","fibrosing alveolitis AE","10016640"
"http://purl.obolibrary.org/obo/OAE_0002021","hypochloremic alkalosis AE","10020958"
"http://purl.obolibrary.org/obo/OAE_0002023","irritation AE","10029216"
"http://purl.obolibrary.org/obo/OAE_0002031","allotriosmia AE","10029216"
"http://purl.obolibrary.org/obo/OAE_0002032","pharyngotonsillitis AE","10049140"
"http://purl.obolibrary.org/obo/OAE_0002033","hypersensitivity pneumonitis AE","10015887"
"http://purl.obolibrary.org/obo/OAE_0002036","biliary colic AE","10004663"
"http://purl.obolibrary.org/obo/OAE_0002038","tenderness AE@en","10043224"
"http://purl.obolibrary.org/obo/OAE_0002039","induration AE@en","10060708"
"http://purl.obolibrary.org/obo/OAE_0002040","foreign body sensation in eyes AE@en","10051116"
"http://purl.obolibrary.org/obo/OAE_0002041","injection site cellulitis AE@en","10050057"
"http://purl.obolibrary.org/obo/OAE_0002042","peripheral coldness AE@en","10034568"
